"Country or Area","Year","Area","Sex","Age","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Australia","2016","Total","Female","Total","Census - de jure - complete tabulation","Final figure, complete","2017","11855248","1,2"
"Australia","2016","Total","Female","Total","Estimate - de jure","Final figure, complete","2017","12137904","3"
"Australia","2016","Total","Female","0","Census - de jure - complete tabulation","Final figure, complete","2017","134594","1,2"
"Australia","2016","Total","Female","0","Estimate - de jure","Final figure, complete","2017","153122","3"
"Australia","2016","Total","Female","0 - 4","Census - de jure - complete tabulation","Final figure, complete","2017","712638","1,2"
"Australia","2016","Total","Female","0 - 4","Estimate - de jure","Final figure, complete","2017","761628","3"
"Australia","2016","Total","Female","1","Census - de jure - complete tabulation","Final figure, complete","2017","142482","1,2"
"Australia","2016","Total","Female","1","Estimate - de jure","Final figure, complete","2017","150047","3"
"Australia","2016","Total","Female","1 - 4","Estimate - de jure","Final figure, complete","2017","608506","3"
"Australia","2016","Total","Female","2","Census - de jure - complete tabulation","Final figure, complete","2017","143914","1,2"
"Australia","2016","Total","Female","2","Estimate - de jure","Final figure, complete","2017","150789","3"
"Australia","2016","Total","Female","3","Census - de jure - complete tabulation","Final figure, complete","2017","145528","1,2"
"Australia","2016","Total","Female","3","Estimate - de jure","Final figure, complete","2017","154152","3"
"Australia","2016","Total","Female","4","Census - de jure - complete tabulation","Final figure, complete","2017","146114","1,2"
"Australia","2016","Total","Female","4","Estimate - de jure","Final figure, complete","2017","153518","3"
"Australia","2016","Total","Female","5","Census - de jure - complete tabulation","Final figure, complete","2017","145191","1,2"
"Australia","2016","Total","Female","5","Estimate - de jure","Final figure, complete","2017","148742","3"
"Australia","2016","Total","Female","5 - 9","Census - de jure - complete tabulation","Final figure, complete","2017","731592","1,2"
"Australia","2016","Total","Female","5 - 9","Estimate - de jure","Final figure, complete","2017","744665","3"
"Australia","2016","Total","Female","6","Census - de jure - complete tabulation","Final figure, complete","2017","147795","1,2"
"Australia","2016","Total","Female","6","Estimate - de jure","Final figure, complete","2017","150871","3"
"Australia","2016","Total","Female","7","Census - de jure - complete tabulation","Final figure, complete","2017","145564","1,2"
"Australia","2016","Total","Female","7","Estimate - de jure","Final figure, complete","2017","149686","3"
"Australia","2016","Total","Female","8","Census - de jure - complete tabulation","Final figure, complete","2017","146881","1,2"
"Australia","2016","Total","Female","8","Estimate - de jure","Final figure, complete","2017","149031","3"
"Australia","2016","Total","Female","9","Census - de jure - complete tabulation","Final figure, complete","2017","146165","1,2"
"Australia","2016","Total","Female","9","Estimate - de jure","Final figure, complete","2017","146335","3"
"Australia","2016","Total","Female","10","Census - de jure - complete tabulation","Final figure, complete","2017","141986","1,2"
"Australia","2016","Total","Female","10","Estimate - de jure","Final figure, complete","2017","146156","3"
"Australia","2016","Total","Female","10 - 14","Census - de jure - complete tabulation","Final figure, complete","2017","679553","1,2"
"Australia","2016","Total","Female","10 - 14","Estimate - de jure","Final figure, complete","2017","701874","3"
"Australia","2016","Total","Female","11","Census - de jure - complete tabulation","Final figure, complete","2017","136153","1,2"
"Australia","2016","Total","Female","11","Estimate - de jure","Final figure, complete","2017","141334","3"
"Australia","2016","Total","Female","12","Census - de jure - complete tabulation","Final figure, complete","2017","134511","1,2"
"Australia","2016","Total","Female","12","Estimate - de jure","Final figure, complete","2017","138899","3"
"Australia","2016","Total","Female","13","Census - de jure - complete tabulation","Final figure, complete","2017","133753","1,2"
"Australia","2016","Total","Female","13","Estimate - de jure","Final figure, complete","2017","138000","3"
"Australia","2016","Total","Female","14","Census - de jure - complete tabulation","Final figure, complete","2017","133147","1,2"
"Australia","2016","Total","Female","14","Estimate - de jure","Final figure, complete","2017","137485","3"
"Australia","2016","Total","Female","15","Census - de jure - complete tabulation","Final figure, complete","2017","135431","1,2"
"Australia","2016","Total","Female","15","Estimate - de jure","Final figure, complete","2017","140225","3"
"Australia","2016","Total","Female","15 - 19","Census - de jure - complete tabulation","Final figure, complete","2017","693915","1,2"
"Australia","2016","Total","Female","15 - 19","Estimate - de jure","Final figure, complete","2017","724028","3"
"Australia","2016","Total","Female","16","Census - de jure - complete tabulation","Final figure, complete","2017","137931","1,2"
"Australia","2016","Total","Female","16","Estimate - de jure","Final figure, complete","2017","142134","3"
"Australia","2016","Total","Female","17","Census - de jure - complete tabulation","Final figure, complete","2017","137845","1,2"
"Australia","2016","Total","Female","17","Estimate - de jure","Final figure, complete","2017","143272","3"
"Australia","2016","Total","Female","18","Census - de jure - complete tabulation","Final figure, complete","2017","138592","1,2"
"Australia","2016","Total","Female","18","Estimate - de jure","Final figure, complete","2017","145658","3"
"Australia","2016","Total","Female","19","Census - de jure - complete tabulation","Final figure, complete","2017","144118","1,2"
"Australia","2016","Total","Female","19","Estimate - de jure","Final figure, complete","2017","152739","3"
"Australia","2016","Total","Female","20","Census - de jure - complete tabulation","Final figure, complete","2017","147871","1,2"
"Australia","2016","Total","Female","20","Estimate - de jure","Final figure, complete","2017","155627","3"
"Australia","2016","Total","Female","20 - 24","Census - de jure - complete tabulation","Final figure, complete","2017","771369","1,2"
"Australia","2016","Total","Female","20 - 24","Estimate - de jure","Final figure, complete","2017","816639","3"
"Australia","2016","Total","Female","21","Census - de jure - complete tabulation","Final figure, complete","2017","152029","1,2"
"Australia","2016","Total","Female","21","Estimate - de jure","Final figure, complete","2017","160432","3"
"Australia","2016","Total","Female","22","Census - de jure - complete tabulation","Final figure, complete","2017","152924","1,2"
"Australia","2016","Total","Female","22","Estimate - de jure","Final figure, complete","2017","161885","3"
"Australia","2016","Total","Female","23","Census - de jure - complete tabulation","Final figure, complete","2017","157980","1,2"
"Australia","2016","Total","Female","23","Estimate - de jure","Final figure, complete","2017","167073","3"
"Australia","2016","Total","Female","24","Census - de jure - complete tabulation","Final figure, complete","2017","160563","1,2"
"Australia","2016","Total","Female","24","Estimate - de jure","Final figure, complete","2017","171622","3"
"Australia","2016","Total","Female","25","Census - de jure - complete tabulation","Final figure, complete","2017","164792","1,2"
"Australia","2016","Total","Female","25","Estimate - de jure","Final figure, complete","2017","174963","3"
"Australia","2016","Total","Female","25 - 29","Census - de jure - complete tabulation","Final figure, complete","2017","840525","1,2"
"Australia","2016","Total","Female","25 - 29","Estimate - de jure","Final figure, complete","2017","887711","3"
"Australia","2016","Total","Female","26","Census - de jure - complete tabulation","Final figure, complete","2017","169099","1,2"
"Australia","2016","Total","Female","26","Estimate - de jure","Final figure, complete","2017","178971","3"
"Australia","2016","Total","Female","27","Census - de jure - complete tabulation","Final figure, complete","2017","167761","1,2"
"Australia","2016","Total","Female","27","Estimate - de jure","Final figure, complete","2017","177518","3"
"Australia","2016","Total","Female","28","Census - de jure - complete tabulation","Final figure, complete","2017","169656","1,2"
"Australia","2016","Total","Female","28","Estimate - de jure","Final figure, complete","2017","177721","3"
"Australia","2016","Total","Female","29","Census - de jure - complete tabulation","Final figure, complete","2017","169213","1,2"
"Australia","2016","Total","Female","29","Estimate - de jure","Final figure, complete","2017","178538","3"
"Australia","2016","Total","Female","30","Census - de jure - complete tabulation","Final figure, complete","2017","174069","1,2"
"Australia","2016","Total","Female","30","Estimate - de jure","Final figure, complete","2017","180473","3"
"Australia","2016","Total","Female","30 - 34","Census - de jure - complete tabulation","Final figure, complete","2017","864026","1,2"
"Australia","2016","Total","Female","30 - 34","Estimate - de jure","Final figure, complete","2017","894582","3"
"Australia","2016","Total","Female","31","Census - de jure - complete tabulation","Final figure, complete","2017","173573","1,2"
"Australia","2016","Total","Female","31","Estimate - de jure","Final figure, complete","2017","181806","3"
"Australia","2016","Total","Female","32","Census - de jure - complete tabulation","Final figure, complete","2017","173833","1,2"
"Australia","2016","Total","Female","32","Estimate - de jure","Final figure, complete","2017","179876","3"
"Australia","2016","Total","Female","33","Census - de jure - complete tabulation","Final figure, complete","2017","173787","1,2"
"Australia","2016","Total","Female","33","Estimate - de jure","Final figure, complete","2017","178892","3"
"Australia","2016","Total","Female","34","Census - de jure - complete tabulation","Final figure, complete","2017","168759","1,2"
"Australia","2016","Total","Female","34","Estimate - de jure","Final figure, complete","2017","173535","3"
"Australia","2016","Total","Female","35","Census - de jure - complete tabulation","Final figure, complete","2017","166065","1,2"
"Australia","2016","Total","Female","35","Estimate - de jure","Final figure, complete","2017","169703","3"
"Australia","2016","Total","Female","35 - 39","Census - de jure - complete tabulation","Final figure, complete","2017","788548","1,2"
"Australia","2016","Total","Female","35 - 39","Estimate - de jure","Final figure, complete","2017","808566","3"
"Australia","2016","Total","Female","36","Census - de jure - complete tabulation","Final figure, complete","2017","159890","1,2"
"Australia","2016","Total","Female","36","Estimate - de jure","Final figure, complete","2017","163951","3"
"Australia","2016","Total","Female","37","Census - de jure - complete tabulation","Final figure, complete","2017","156055","1,2"
"Australia","2016","Total","Female","37","Estimate - de jure","Final figure, complete","2017","160674","3"
"Australia","2016","Total","Female","38","Census - de jure - complete tabulation","Final figure, complete","2017","153794","1,2"
"Australia","2016","Total","Female","38","Estimate - de jure","Final figure, complete","2017","157520","3"
"Australia","2016","Total","Female","39","Census - de jure - complete tabulation","Final figure, complete","2017","152733","1,2"
"Australia","2016","Total","Female","39","Estimate - de jure","Final figure, complete","2017","156718","3"
"Australia","2016","Total","Female","40","Census - de jure - complete tabulation","Final figure, complete","2017","154819","1,2"
"Australia","2016","Total","Female","40","Estimate - de jure","Final figure, complete","2017","156649","3"
"Australia","2016","Total","Female","40 - 44","Census - de jure - complete tabulation","Final figure, complete","2017","805551","1,2"
"Australia","2016","Total","Female","40 - 44","Estimate - de jure","Final figure, complete","2017","818156","3"
"Australia","2016","Total","Female","41","Census - de jure - complete tabulation","Final figure, complete","2017","155304","1,2"
"Australia","2016","Total","Female","41","Estimate - de jure","Final figure, complete","2017","158839","3"
"Australia","2016","Total","Female","42","Census - de jure - complete tabulation","Final figure, complete","2017","160358","1,2"
"Australia","2016","Total","Female","42","Estimate - de jure","Final figure, complete","2017","162453","3"
"Australia","2016","Total","Female","43","Census - de jure - complete tabulation","Final figure, complete","2017","164255","1,2"
"Australia","2016","Total","Female","43","Estimate - de jure","Final figure, complete","2017","166580","3"
"Australia","2016","Total","Female","44","Census - de jure - complete tabulation","Final figure, complete","2017","170814","1,2"
"Australia","2016","Total","Female","44","Estimate - de jure","Final figure, complete","2017","173635","3"
"Australia","2016","Total","Female","45","Census - de jure - complete tabulation","Final figure, complete","2017","175768","1,2"
"Australia","2016","Total","Female","45","Estimate - de jure","Final figure, complete","2017","176145","3"
"Australia","2016","Total","Female","45 - 49","Census - de jure - complete tabulation","Final figure, complete","2017","808282","1,2"
"Australia","2016","Total","Female","45 - 49","Estimate - de jure","Final figure, complete","2017","814148","3"
"Australia","2016","Total","Female","46","Census - de jure - complete tabulation","Final figure, complete","2017","163206","1,2"
"Australia","2016","Total","Female","46","Estimate - de jure","Final figure, complete","2017","165306","3"
"Australia","2016","Total","Female","47","Census - de jure - complete tabulation","Final figure, complete","2017","161615","1,2"
"Australia","2016","Total","Female","47","Estimate - de jure","Final figure, complete","2017","163564","3"
"Australia","2016","Total","Female","48","Census - de jure - complete tabulation","Final figure, complete","2017","156269","1,2"
"Australia","2016","Total","Female","48","Estimate - de jure","Final figure, complete","2017","156424","3"
"Australia","2016","Total","Female","49","Census - de jure - complete tabulation","Final figure, complete","2017","151426","1,2"
"Australia","2016","Total","Female","49","Estimate - de jure","Final figure, complete","2017","152709","3"
"Australia","2016","Total","Female","50","Census - de jure - complete tabulation","Final figure, complete","2017","151700","1,2"
"Australia","2016","Total","Female","50","Estimate - de jure","Final figure, complete","2017","152292","3"
"Australia","2016","Total","Female","50 - 54","Census - de jure - complete tabulation","Final figure, complete","2017","774601","1,2"
"Australia","2016","Total","Female","50 - 54","Estimate - de jure","Final figure, complete","2017","781658","3"
"Australia","2016","Total","Female","51","Census - de jure - complete tabulation","Final figure, complete","2017","150618","1,2"
"Australia","2016","Total","Female","51","Estimate - de jure","Final figure, complete","2017","153746","3"
"Australia","2016","Total","Female","52","Census - de jure - complete tabulation","Final figure, complete","2017","156982","1,2"
"Australia","2016","Total","Female","52","Estimate - de jure","Final figure, complete","2017","157475","3"
"Australia","2016","Total","Female","53","Census - de jure - complete tabulation","Final figure, complete","2017","158235","1,2"
"Australia","2016","Total","Female","53","Estimate - de jure","Final figure, complete","2017","159525","3"
"Australia","2016","Total","Female","54","Census - de jure - complete tabulation","Final figure, complete","2017","157068","1,2"
"Australia","2016","Total","Female","54","Estimate - de jure","Final figure, complete","2017","158620","3"
"Australia","2016","Total","Female","55","Census - de jure - complete tabulation","Final figure, complete","2017","157039","1,2"
"Australia","2016","Total","Female","55","Estimate - de jure","Final figure, complete","2017","158170","3"
"Australia","2016","Total","Female","55 - 59","Census - de jure - complete tabulation","Final figure, complete","2017","745214","1,2"
"Australia","2016","Total","Female","55 - 59","Estimate - de jure","Final figure, complete","2017","752616","3"
"Australia","2016","Total","Female","56","Census - de jure - complete tabulation","Final figure, complete","2017","151978","1,2"
"Australia","2016","Total","Female","56","Estimate - de jure","Final figure, complete","2017","153051","3"
"Australia","2016","Total","Female","57","Census - de jure - complete tabulation","Final figure, complete","2017","147772","1,2"
"Australia","2016","Total","Female","57","Estimate - de jure","Final figure, complete","2017","150442","3"
"Australia","2016","Total","Female","58","Census - de jure - complete tabulation","Final figure, complete","2017","146347","1,2"
"Australia","2016","Total","Female","58","Estimate - de jure","Final figure, complete","2017","147417","3"
"Australia","2016","Total","Female","59","Census - de jure - complete tabulation","Final figure, complete","2017","142078","1,2"
"Australia","2016","Total","Female","59","Estimate - de jure","Final figure, complete","2017","143536","3"
"Australia","2016","Total","Female","60","Census - de jure - complete tabulation","Final figure, complete","2017","139787","1,2"
"Australia","2016","Total","Female","60","Estimate - de jure","Final figure, complete","2017","140981","3"
"Australia","2016","Total","Female","60 - 64","Census - de jure - complete tabulation","Final figure, complete","2017","667048","1,2"
"Australia","2016","Total","Female","60 - 64","Estimate - de jure","Final figure, complete","2017","668699","3"
"Australia","2016","Total","Female","61","Census - de jure - complete tabulation","Final figure, complete","2017","135699","1,2"
"Australia","2016","Total","Female","61","Estimate - de jure","Final figure, complete","2017","137507","3"
"Australia","2016","Total","Female","62","Census - de jure - complete tabulation","Final figure, complete","2017","132967","1,2"
"Australia","2016","Total","Female","62","Estimate - de jure","Final figure, complete","2017","133155","3"
"Australia","2016","Total","Female","63","Census - de jure - complete tabulation","Final figure, complete","2017","131575","1,2"
"Australia","2016","Total","Female","63","Estimate - de jure","Final figure, complete","2017","131054","3"
"Australia","2016","Total","Female","64","Census - de jure - complete tabulation","Final figure, complete","2017","127014","1,2"
"Australia","2016","Total","Female","64","Estimate - de jure","Final figure, complete","2017","126002","3"
"Australia","2016","Total","Female","65","Census - de jure - complete tabulation","Final figure, complete","2017","125731","1,2"
"Australia","2016","Total","Female","65","Estimate - de jure","Final figure, complete","2017","123872","3"
"Australia","2016","Total","Female","65 - 69","Census - de jure - complete tabulation","Final figure, complete","2017","607766","1,2"
"Australia","2016","Total","Female","65 - 69","Estimate - de jure","Final figure, complete","2017","600717","3"
"Australia","2016","Total","Female","66","Census - de jure - complete tabulation","Final figure, complete","2017","122997","1,2"
"Australia","2016","Total","Female","66","Estimate - de jure","Final figure, complete","2017","121341","3"
"Australia","2016","Total","Female","67","Census - de jure - complete tabulation","Final figure, complete","2017","118130","1,2"
"Australia","2016","Total","Female","67","Estimate - de jure","Final figure, complete","2017","116945","3"
"Australia","2016","Total","Female","68","Census - de jure - complete tabulation","Final figure, complete","2017","117537","1,2"
"Australia","2016","Total","Female","68","Estimate - de jure","Final figure, complete","2017","117239","3"
"Australia","2016","Total","Female","69","Census - de jure - complete tabulation","Final figure, complete","2017","123375","1,2"
"Australia","2016","Total","Female","69","Estimate - de jure","Final figure, complete","2017","121320","3"
"Australia","2016","Total","Female","70","Census - de jure - complete tabulation","Final figure, complete","2017","101853","1,2"
"Australia","2016","Total","Female","70","Estimate - de jure","Final figure, complete","2017","102244","3"
"Australia","2016","Total","Female","70 - 74","Census - de jure - complete tabulation","Final figure, complete","2017","456390","1,2"
"Australia","2016","Total","Female","70 - 74","Estimate - de jure","Final figure, complete","2017","459731","3"
"Australia","2016","Total","Female","71","Census - de jure - complete tabulation","Final figure, complete","2017","96993","1,2"
"Australia","2016","Total","Female","71","Estimate - de jure","Final figure, complete","2017","98405","3"
"Australia","2016","Total","Female","72","Census - de jure - complete tabulation","Final figure, complete","2017","93002","1,2"
"Australia","2016","Total","Female","72","Estimate - de jure","Final figure, complete","2017","93358","3"
"Australia","2016","Total","Female","73","Census - de jure - complete tabulation","Final figure, complete","2017","82842","1,2"
"Australia","2016","Total","Female","73","Estimate - de jure","Final figure, complete","2017","84077","3"
"Australia","2016","Total","Female","74","Census - de jure - complete tabulation","Final figure, complete","2017","81708","1,2"
"Australia","2016","Total","Female","74","Estimate - de jure","Final figure, complete","2017","81647","3"
"Australia","2016","Total","Female","75","Census - de jure - complete tabulation","Final figure, complete","2017","75944","1,2"
"Australia","2016","Total","Female","75","Estimate - de jure","Final figure, complete","2017","75573","3"
"Australia","2016","Total","Female","75 - 79","Census - de jure - complete tabulation","Final figure, complete","2017","345217","1,2"
"Australia","2016","Total","Female","75 - 79","Estimate - de jure","Final figure, complete","2017","340951","3"
"Australia","2016","Total","Female","76","Census - de jure - complete tabulation","Final figure, complete","2017","72605","1,2"
"Australia","2016","Total","Female","76","Estimate - de jure","Final figure, complete","2017","72083","3"
"Australia","2016","Total","Female","77","Census - de jure - complete tabulation","Final figure, complete","2017","69147","1,2"
"Australia","2016","Total","Female","77","Estimate - de jure","Final figure, complete","2017","68473","3"
"Australia","2016","Total","Female","78","Census - de jure - complete tabulation","Final figure, complete","2017","65368","1,2"
"Australia","2016","Total","Female","78","Estimate - de jure","Final figure, complete","2017","64047","3"
"Australia","2016","Total","Female","79","Census - de jure - complete tabulation","Final figure, complete","2017","62153","1,2"
"Australia","2016","Total","Female","79","Estimate - de jure","Final figure, complete","2017","60775","3"
"Australia","2016","Total","Female","80","Census - de jure - complete tabulation","Final figure, complete","2017","58765","1,2"
"Australia","2016","Total","Female","80","Estimate - de jure","Final figure, complete","2017","58629","3"
"Australia","2016","Total","Female","80 - 84","Census - de jure - complete tabulation","Final figure, complete","2017","256529","1,2"
"Australia","2016","Total","Female","80 - 84","Estimate - de jure","Final figure, complete","2017","256573","3"
"Australia","2016","Total","Female","81","Census - de jure - complete tabulation","Final figure, complete","2017","53998","1,2"
"Australia","2016","Total","Female","81","Estimate - de jure","Final figure, complete","2017","54479","3"
"Australia","2016","Total","Female","82","Census - de jure - complete tabulation","Final figure, complete","2017","50439","1,2"
"Australia","2016","Total","Female","82","Estimate - de jure","Final figure, complete","2017","50495","3"
"Australia","2016","Total","Female","83","Census - de jure - complete tabulation","Final figure, complete","2017","48211","1,2"
"Australia","2016","Total","Female","83","Estimate - de jure","Final figure, complete","2017","48089","3"
"Australia","2016","Total","Female","84","Census - de jure - complete tabulation","Final figure, complete","2017","45115","1,2"
"Australia","2016","Total","Female","84","Estimate - de jure","Final figure, complete","2017","44881","3"
"Australia","2016","Total","Female","85","Census - de jure - complete tabulation","Final figure, complete","2017","44347","1,2"
"Australia","2016","Total","Female","85","Estimate - de jure","Final figure, complete","2017","44055","3"
"Australia","2016","Total","Female","85 - 89","Census - de jure - complete tabulation","Final figure, complete","2017","185463","1,2"
"Australia","2016","Total","Female","85 - 89","Estimate - de jure","Final figure, complete","2017","184794","3"
"Australia","2016","Total","Female","86","Census - de jure - complete tabulation","Final figure, complete","2017","41221","1,2"
"Australia","2016","Total","Female","86","Estimate - de jure","Final figure, complete","2017","40814","3"
"Australia","2016","Total","Female","87","Census - de jure - complete tabulation","Final figure, complete","2017","36627","1,2"
"Australia","2016","Total","Female","87","Estimate - de jure","Final figure, complete","2017","36799","3"
"Australia","2016","Total","Female","88","Census - de jure - complete tabulation","Final figure, complete","2017","33521","1,2"
"Australia","2016","Total","Female","88","Estimate - de jure","Final figure, complete","2017","33473","3"
"Australia","2016","Total","Female","89","Census - de jure - complete tabulation","Final figure, complete","2017","29742","1,2"
"Australia","2016","Total","Female","89","Estimate - de jure","Final figure, complete","2017","29653","3"
"Australia","2016","Total","Female","90","Census - de jure - complete tabulation","Final figure, complete","2017","26159","1,2"
"Australia","2016","Total","Female","90","Estimate - de jure","Final figure, complete","2017","25781","3"
"Australia","2016","Total","Female","90 - 94","Census - de jure - complete tabulation","Final figure, complete","2017","93570","1,2"
"Australia","2016","Total","Female","90 - 94","Estimate - de jure","Final figure, complete","2017","92456","3"
"Australia","2016","Total","Female","91","Census - de jure - complete tabulation","Final figure, complete","2017","22153","1,2"
"Australia","2016","Total","Female","91","Estimate - de jure","Final figure, complete","2017","22045","3"
"Australia","2016","Total","Female","92","Census - de jure - complete tabulation","Final figure, complete","2017","18387","1,2"
"Australia","2016","Total","Female","92","Estimate - de jure","Final figure, complete","2017","18302","3"
"Australia","2016","Total","Female","93","Census - de jure - complete tabulation","Final figure, complete","2017","14955","1,2"
"Australia","2016","Total","Female","93","Estimate - de jure","Final figure, complete","2017","14439","3"
"Australia","2016","Total","Female","94","Census - de jure - complete tabulation","Final figure, complete","2017","11918","1,2"
"Australia","2016","Total","Female","94","Estimate - de jure","Final figure, complete","2017","11889","3"
"Australia","2016","Total","Female","95","Census - de jure - complete tabulation","Final figure, complete","2017","9354","1,2"
"Australia","2016","Total","Female","95","Estimate - de jure","Final figure, complete","2017","9263","3"
"Australia","2016","Total","Female","95 - 99","Census - de jure - complete tabulation","Final figure, complete","2017","24672","1,2"
"Australia","2016","Total","Female","95 - 99","Estimate - de jure","Final figure, complete","2017","24042","3"
"Australia","2016","Total","Female","96","Census - de jure - complete tabulation","Final figure, complete","2017","6400","1,2"
"Australia","2016","Total","Female","96","Estimate - de jure","Final figure, complete","2017","6426","3"
"Australia","2016","Total","Female","97","Census - de jure - complete tabulation","Final figure, complete","2017","3854","1,2"
"Australia","2016","Total","Female","97","Estimate - de jure","Final figure, complete","2017","3766","3"
"Australia","2016","Total","Female","98","Census - de jure - complete tabulation","Final figure, complete","2017","3011","1,2"
"Australia","2016","Total","Female","98","Estimate - de jure","Final figure, complete","2017","2650","3"
"Australia","2016","Total","Female","99","Census - de jure - complete tabulation","Final figure, complete","2017","2049","1,2"
"Australia","2016","Total","Female","99","Estimate - de jure","Final figure, complete","2017","1937","3"
"Australia","2016","Total","Female","100 +","Census - de jure - complete tabulation","Final figure, complete","2017","2788","1,2"
"Australia","2016","Total","Female","100 +","Estimate - de jure","Final figure, complete","2017","3670","3"
"Australia","2015","Total","Female","Total","Estimate - de jure","Final figure, complete","2017","11950850","3"
"Australia","2015","Total","Female","0","Estimate - de jure","Final figure, complete","2017","147662","3"
"Australia","2015","Total","Female","0 - 4","Estimate - de jure","Final figure, complete","2017","749224","3"
"Australia","2015","Total","Female","1","Estimate - de jure","Final figure, complete","2016","149687",""
"Australia","2015","Total","Female","1 - 4","Estimate - de jure","Final figure, complete","2017","601562","3"
"Australia","2015","Total","Female","2","Estimate - de jure","Final figure, complete","2016","152702",""
"Australia","2015","Total","Female","3","Estimate - de jure","Final figure, complete","2016","152102",""
"Australia","2015","Total","Female","4","Estimate - de jure","Final figure, complete","2016","147071",""
"Australia","2015","Total","Female","5","Estimate - de jure","Final figure, complete","2016","149683",""
"Australia","2015","Total","Female","5 - 9","Estimate - de jure","Final figure, complete","2017","737213","3"
"Australia","2015","Total","Female","6","Estimate - de jure","Final figure, complete","2016","148806",""
"Australia","2015","Total","Female","7","Estimate - de jure","Final figure, complete","2016","147965",""
"Australia","2015","Total","Female","8","Estimate - de jure","Final figure, complete","2016","145437",""
"Australia","2015","Total","Female","9","Estimate - de jure","Final figure, complete","2016","145322",""
"Australia","2015","Total","Female","10","Estimate - de jure","Final figure, complete","2016","140502",""
"Australia","2015","Total","Female","10 - 14","Estimate - de jure","Final figure, complete","2017","690665","3"
"Australia","2015","Total","Female","11","Estimate - de jure","Final figure, complete","2016","138097",""
"Australia","2015","Total","Female","12","Estimate - de jure","Final figure, complete","2016","137187",""
"Australia","2015","Total","Female","13","Estimate - de jure","Final figure, complete","2016","136522",""
"Australia","2015","Total","Female","14","Estimate - de jure","Final figure, complete","2016","138357",""
"Australia","2015","Total","Female","15","Estimate - de jure","Final figure, complete","2016","139987",""
"Australia","2015","Total","Female","15 - 19","Estimate - de jure","Final figure, complete","2017","718558","3"
"Australia","2015","Total","Female","16","Estimate - de jure","Final figure, complete","2016","140546",""
"Australia","2015","Total","Female","17","Estimate - de jure","Final figure, complete","2016","141428",""
"Australia","2015","Total","Female","18","Estimate - de jure","Final figure, complete","2016","146059",""
"Australia","2015","Total","Female","19","Estimate - de jure","Final figure, complete","2016","150538",""
"Australia","2015","Total","Female","20","Estimate - de jure","Final figure, complete","2016","155591",""
"Australia","2015","Total","Female","20 - 24","Estimate - de jure","Final figure, complete","2017","807653","3"
"Australia","2015","Total","Female","21","Estimate - de jure","Final figure, complete","2016","156271",""
"Australia","2015","Total","Female","22","Estimate - de jure","Final figure, complete","2016","159351",""
"Australia","2015","Total","Female","23","Estimate - de jure","Final figure, complete","2016","164911",""
"Australia","2015","Total","Female","24","Estimate - de jure","Final figure, complete","2016","171529",""
"Australia","2015","Total","Female","25","Estimate - de jure","Final figure, complete","2016","174713",""
"Australia","2015","Total","Female","25 - 29","Estimate - de jure","Final figure, complete","2017","874149","3"
"Australia","2015","Total","Female","26","Estimate - de jure","Final figure, complete","2016","173404",""
"Australia","2015","Total","Female","27","Estimate - de jure","Final figure, complete","2016","173841",""
"Australia","2015","Total","Female","28","Estimate - de jure","Final figure, complete","2016","174914",""
"Australia","2015","Total","Female","29","Estimate - de jure","Final figure, complete","2016","177277",""
"Australia","2015","Total","Female","30","Estimate - de jure","Final figure, complete","2016","179053",""
"Australia","2015","Total","Female","30 - 34","Estimate - de jure","Final figure, complete","2017","873854","3"
"Australia","2015","Total","Female","31","Estimate - de jure","Final figure, complete","2016","177719",""
"Australia","2015","Total","Female","32","Estimate - de jure","Final figure, complete","2016","176924",""
"Australia","2015","Total","Female","33","Estimate - de jure","Final figure, complete","2016","171477",""
"Australia","2015","Total","Female","34","Estimate - de jure","Final figure, complete","2016","168681",""
"Australia","2015","Total","Female","35","Estimate - de jure","Final figure, complete","2016","162577",""
"Australia","2015","Total","Female","35 - 39","Estimate - de jure","Final figure, complete","2017","790227","3"
"Australia","2015","Total","Female","36","Estimate - de jure","Final figure, complete","2016","159427",""
"Australia","2015","Total","Female","37","Estimate - de jure","Final figure, complete","2016","156569",""
"Australia","2015","Total","Female","38","Estimate - de jure","Final figure, complete","2016","155817",""
"Australia","2015","Total","Female","39","Estimate - de jure","Final figure, complete","2016","155837",""
"Australia","2015","Total","Female","40","Estimate - de jure","Final figure, complete","2016","158127",""
"Australia","2015","Total","Female","40 - 44","Estimate - de jure","Final figure, complete","2017","835408","3"
"Australia","2015","Total","Female","41","Estimate - de jure","Final figure, complete","2016","161843",""
"Australia","2015","Total","Female","42","Estimate - de jure","Final figure, complete","2016","166041",""
"Australia","2015","Total","Female","43","Estimate - de jure","Final figure, complete","2016","173210",""
"Australia","2015","Total","Female","44","Estimate - de jure","Final figure, complete","2016","176187",""
"Australia","2015","Total","Female","45","Estimate - de jure","Final figure, complete","2016","165026",""
"Australia","2015","Total","Female","45 - 49","Estimate - de jure","Final figure, complete","2017","789445","3"
"Australia","2015","Total","Female","46","Estimate - de jure","Final figure, complete","2016","163276",""
"Australia","2015","Total","Female","47","Estimate - de jure","Final figure, complete","2016","156259",""
"Australia","2015","Total","Female","48","Estimate - de jure","Final figure, complete","2016","152630",""
"Australia","2015","Total","Female","49","Estimate - de jure","Final figure, complete","2016","152254",""
