"Country or Area","Year","Sex","Age","Source Year","Value","Value Footnotes"
"Australia","2008","Female","70 - 74","2011","343803",""
"Australia","2008","Female","71","2011","72533",""
"Australia","2008","Female","72","2011","68998",""
"Australia","2008","Female","73","2011","65279",""
"Australia","2008","Female","74","2011","62386",""
"Australia","2008","Female","75","2011","61092",""
"Australia","2008","Female","75 - 79","2011","297189",""
"Australia","2008","Female","76","2011","59574",""
"Australia","2008","Female","77","2011","60538",""
"Australia","2008","Female","78","2011","59388",""
"Australia","2008","Female","79","2011","56597",""
"Australia","2008","Female","80","2011","54679",""
"Australia","2008","Female","80 - 84","2011","246065",""
"Australia","2008","Female","81","2011","51890",""
"Australia","2008","Female","82","2011","49866",""
"Australia","2008","Female","83","2011","46952",""
"Australia","2008","Female","84","2011","42678",""
"Australia","2008","Female","85","2011","39186",""
"Australia","2008","Female","85 +","2011","238488",""
"Australia","2008","Female","86","2011","35738",""
"Australia","2008","Female","87","2011","31956",""
"Australia","2008","Female","88","2011","27381",""
"Australia","2008","Female","89","2011","20623",""
"Australia","2008","Female","90","2011","17479",""
"Australia","2008","Female","91","2011","15205",""
"Australia","2008","Female","92","2011","12726",""
"Australia","2008","Female","93","2011","10607",""
"Australia","2008","Female","94","2011","8153",""
"Australia","2008","Female","95","2011","5975",""
"Australia","2008","Female","96","2011","4413",""
"Australia","2008","Female","97","2011","3123",""
"Australia","2008","Female","98","2011","2197",""
"Australia","2008","Female","99","2011","1392",""
"Australia","2008","Female","100 +","2011","2334",""
"Australia","2008","Female","Total","2011","8879720",""
"Australia","2008","Female","0 - 4","2011","550619",""
"Australia","2008","Female","5 - 9","2011","527897",""
"Australia","2008","Female","10 - 14","2011","544527",""
"Australia","2008","Female","15 - 19","2011","591726",""
"Australia","2008","Female","20 - 24","2011","662152",""
"Australia","2008","Female","25 - 29","2011","655150",""
"Australia","2008","Female","30 - 34","2011","632425",""
"Australia","2008","Female","35 - 39","2011","675007",""
"Australia","2008","Female","40 - 44","2011","629169",""
"Australia","2008","Female","45 - 49","2011","637471",""
"Australia","2008","Female","50 - 54","2011","574434",""
"Australia","2008","Female","55 - 59","2011","517793",""
"Australia","2008","Female","60 - 64","2011","445480",""
"Australia","2008","Female","65 - 69","2011","328790",""
"Australia","2008","Female","70 - 74","2011","272603",""
"Australia","2008","Female","75 - 79","2011","238460",""
"Australia","2008","Female","80 - 84","2011","200462",""
"Australia","2008","Female","85 +","2011","195555",""
"Australia","2008","Female","Total","2011","1922697",""
"Australia","2008","Female","0 - 4","2011","119996",""
"Australia","2008","Female","5 - 9","2011","130043",""
"Australia","2008","Female","10 - 14","2011","138159",""
"Australia","2008","Female","15 - 19","2011","125479",""
"Australia","2008","Female","20 - 24","2011","93748",""
"Australia","2008","Female","25 - 29","2011","98712",""
"Australia","2008","Female","30 - 34","2011","108681",""
"Australia","2008","Female","35 - 39","2011","132445",""
"Australia","2008","Female","40 - 44","2011","134484",""
"Australia","2008","Female","45 - 49","2011","146641",""
"Australia","2008","Female","50 - 54","2011","136958",""
"Australia","2008","Female","55 - 59","2011","129465",""
"Australia","2008","Female","60 - 64","2011","117949",""
"Australia","2008","Female","65 - 69","2011","91472",""
"Australia","2008","Female","70 - 74","2011","71200",""
"Australia","2008","Female","75 - 79","2011","58729",""
"Australia","2008","Female","80 - 84","2011","45603",""
"Australia","2008","Female","85 +","2011","42933",""
"Australia","2007","Female","Total","2007","10565504",""
"Australia","2007","Female","0","2007","132484",""
"Australia","2007","Female","0 - 4","2007","646918",""
"Australia","2007","Female","1","2007","132149",""
"Australia","2007","Female","2","2007","128002",""
"Australia","2007","Female","3","2007","127304",""
"Australia","2007","Female","4","2007","126979",""
"Australia","2007","Female","5","2007","128057",""
"Australia","2007","Female","5 - 9","2007","654107",""
"Australia","2007","Female","6","2007","130407",""
"Australia","2007","Female","7","2007","131887",""
"Australia","2007","Female","8","2007","131911",""
"Australia","2007","Female","9","2007","131845",""
"Australia","2007","Female","10","2007","133562",""
"Australia","2007","Female","10 - 14","2007","681931",""
"Australia","2007","Female","11","2007","134526",""
"Australia","2007","Female","12","2007","137967",""
"Australia","2007","Female","13","2007","137457",""
"Australia","2007","Female","14","2007","138419",""
"Australia","2007","Female","15","2007","139178",""
"Australia","2007","Female","15 - 19","2007","700412",""
"Australia","2007","Female","16","2007","140305",""
"Australia","2007","Female","17","2007","140718",""
"Australia","2007","Female","18","2007","139907",""
"Australia","2007","Female","19","2007","140304",""
"Australia","2007","Female","20","2007","141312",""
"Australia","2007","Female","20 - 24","2007","732207",""
"Australia","2007","Female","21","2007","145684",""
"Australia","2007","Female","22","2007","148249",""
"Australia","2007","Female","23","2007","148041",""
"Australia","2007","Female","24","2007","148921",""
"Australia","2007","Female","25","2007","146762",""
"Australia","2007","Female","25 - 29","2007","715833",""
"Australia","2007","Female","26","2007","144916",""
"Australia","2007","Female","27","2007","142093",""
"Australia","2007","Female","28","2007","141383",""
"Australia","2007","Female","29","2007","140679",""
"Australia","2007","Female","30","2007","141951",""
"Australia","2007","Female","30 - 34","2007","737564",""
"Australia","2007","Female","31","2007","143060",""
"Australia","2007","Female","32","2007","146227",""
"Australia","2007","Female","33","2007","150669",""
"Australia","2007","Female","34","2007","155657",""
"Australia","2007","Female","35","2007","162706",""
"Australia","2007","Female","35 - 39","2007","788476",""
"Australia","2007","Female","36","2007","165290",""
"Australia","2007","Female","37","2007","156350",""
"Australia","2007","Female","38","2007","154628",""
"Australia","2007","Female","39","2007","149502",""
"Australia","2007","Female","40","2007","148001",""
"Australia","2007","Female","40 - 44","2007","765141",""
"Australia","2007","Female","41","2007","149429",""
"Australia","2007","Female","42","2007","151530",""
"Australia","2007","Female","43","2007","156802",""
"Australia","2007","Female","44","2007","159379",""
"Australia","2007","Female","45","2007","158615",""
"Australia","2007","Female","45 - 49","2007","768618",""
"Australia","2007","Female","46","2007","157794",""
"Australia","2007","Female","47","2007","154122",""
"Australia","2007","Female","48","2007","150374",""
"Australia","2007","Female","49","2007","147713",""
"Australia","2007","Female","50","2007","144580",""
"Australia","2007","Female","50 - 54","2007","698002",""
"Australia","2007","Female","51","2007","142796",""
"Australia","2007","Female","52","2007","139144",""
"Australia","2007","Female","53","2007","136061",""
"Australia","2007","Female","54","2007","135421",""
"Australia","2007","Female","55","2007","130679",""
"Australia","2007","Female","55 - 59","2007","635533",""
"Australia","2007","Female","56","2007","129430",""
"Australia","2007","Female","57","2007","127856",""
"Australia","2007","Female","58","2007","123458",""
"Australia","2007","Female","59","2007","124110",""
"Australia","2007","Female","60","2007","128568",""
"Australia","2007","Female","60 - 64","2007","529894",""
"Australia","2007","Female","61","2007","107684",""
"Australia","2007","Female","62","2007","103868",""
"Australia","2007","Female","63","2007","99628",""
"Australia","2007","Female","64","2007","90146",""
"Australia","2007","Female","65","2007","88439",""
"Australia","2007","Female","65 - 69","2007","406318",""
"Australia","2007","Female","66","2007","83366",""
"Australia","2007","Female","67","2007","80959",""
"Australia","2007","Female","68","2007","78497",""
"Australia","2007","Female","69","2007","75057",""
"Australia","2007","Female","70","2007","73049",""
"Australia","2007","Female","70 - 74","2007","333826",""
"Australia","2007","Female","71","2007","69656",""
"Australia","2007","Female","72","2007","66023",""
"Australia","2007","Female","73","2007","63176",""
"Australia","2007","Female","74","2007","61922",""
"Australia","2007","Female","75","2007","60561",""
"Australia","2007","Female","75 - 79","2007","297590",""
"Australia","2007","Female","76","2007","61649",""
"Australia","2007","Female","77","2007","60747",""
"Australia","2007","Female","78","2007","58177",""
"Australia","2007","Female","79","2007","56456",""
"Australia","2007","Female","80","2007","53887",""
"Australia","2007","Female","80 - 84","2007","242329",""
"Australia","2007","Female","81","2007","52004",""
"Australia","2007","Female","82","2007","49299",""
"Australia","2007","Female","83","2007","45156",""
"Australia","2007","Female","84","2007","41983",""
"Australia","2007","Female","85","2007","38901",""
"Australia","2007","Female","85 - 89","2007","147650",""
"Australia","2007","Female","86","2007","35188",""
"Australia","2007","Female","87","2007","30520",""
"Australia","2007","Female","88","2007","23142",""
"Australia","2007","Female","89","2007","19899",""
"Australia","2007","Female","90","2007","17625",""
"Australia","2007","Female","90 - 94","2007","64012",""
"Australia","2007","Female","91","2007","15157",""
"Australia","2007","Female","92","2007","13116",""
"Australia","2007","Female","93","2007","10361",""
"Australia","2007","Female","94","2007","7753",""
"Australia","2007","Female","95","2007","5953",""
"Australia","2007","Female","95 - 99","2007","16882",""
"Australia","2007","Female","96","2007","4319",""
"Australia","2007","Female","97","2007","3131",""
"Australia","2007","Female","98","2007","2059",""
"Australia","2007","Female","99","2007","1420",""
"Australia","2007","Female","100 +","2007","2261",""
"Australia","2006","Female","Total","2011","10056039","1,2"
"Australia","2006","Female","Total","2006","10411150","4,7"
"Australia","2006","Female","0","2011","126869","1,2"
"Australia","2006","Female","0","2006","131032","4,7"
"Australia","2006","Female","0 - 4","2011","612993","1,2"
"Australia","2006","Female","0 - 4","2006","636468","4,7"
"Australia","2006","Female","1","2011","121527","1,2"
"Australia","2006","Female","1","2006","126795","4,7"
"Australia","2006","Female","2","2011","121163","1,2"
"Australia","2006","Female","2","2006","126068","4,7"
"Australia","2006","Female","3","2011","121194","1,2"
"Australia","2006","Female","3","2006","125794","4,7"
"Australia","2006","Female","4","2011","122239","1,2"
"Australia","2006","Female","4","2006","126779","4,7"
"Australia","2006","Female","5","2011","126048","1,2"
"Australia","2006","Female","5","2006","129132","4,7"
"Australia","2006","Female","5 - 9","2011","637469","1,2"
"Australia","2006","Female","5 - 9","2006","653422","4,7"
"Australia","2006","Female","6","2011","127405","1,2"
"Australia","2006","Female","6","2006","130639","4,7"
"Australia","2006","Female","7","2011","127509","1,2"
"Australia","2006","Female","7","2006","130696","4,7"
"Australia","2006","Female","8","2011","127367","1,2"
"Australia","2006","Female","8","2006","130635","4,7"
"Australia","2006","Female","9","2011","129139","1,2"
"Australia","2006","Female","9","2006","132320","4,7"
"Australia","2006","Female","10","2011","130050","1,2"
"Australia","2006","Female","10","2006","133311","4,7"
"Australia","2006","Female","10 - 14","2011","665413","1,2"
"Australia","2006","Female","10 - 14","2006","681455","4,7"
"Australia","2006","Female","11","2011","133954","1,2"
"Australia","2006","Female","11","2006","136749","4,7"
"Australia","2006","Female","12","2011","133371","1,2"
"Australia","2006","Female","12","2006","136312","4,7"
"Australia","2006","Female","13","2011","134039","1,2"
"Australia","2006","Female","13","2006","137281","4,7"
"Australia","2006","Female","14","2011","134001","1,2"
"Australia","2006","Female","14","2006","137802","4,7"
"Australia","2006","Female","15","2011","135502","1,2"
"Australia","2006","Female","15","2006","138486","4,7"
"Australia","2006","Female","15 - 19","2011","661111","1,2"
"Australia","2006","Female","15 - 19","2006","688400","4,7"
"Australia","2006","Female","16","2011","135145","1,2"
"Australia","2006","Female","16","2006","138177","4,7"
"Australia","2006","Female","17","2011","132335","1,2"
"Australia","2006","Female","17","2006","137003","4,7"
"Australia","2006","Female","18","2011","128308","1,2"
"Australia","2006","Female","18","2006","136543","4,7"
"Australia","2006","Female","19","2011","129824","1,2"
"Australia","2006","Female","19","2006","138191","4,7"
"Australia","2006","Female","20","2011","133500","1,2"
"Australia","2006","Female","20","2006","142626","4,7"
"Australia","2006","Female","20 - 24","2011","665710","1,2"
"Australia","2006","Female","20 - 24","2006","721505","4,7"
"Australia","2006","Female","21","2011","134577","1,2"
"Australia","2006","Female","21","2006","144992","4,7"
"Australia","2006","Female","22","2011","132988","1,2"
"Australia","2006","Female","22","2006","144564","4,7"
"Australia","2006","Female","23","2011","133362","1,2"
"Australia","2006","Female","23","2006","145592","4,7"
"Australia","2006","Female","24","2011","131286","1,2"
"Australia","2006","Female","24","2006","143731","4,7"
"Australia","2006","Female","25","2011","129734","1,2"
"Australia","2006","Female","25","2006","142077","4,7"
"Australia","2006","Female","25 - 29","2011","641129","1,2"
"Australia","2006","Female","25 - 29","2006","698090","4,7"
"Australia","2006","Female","26","2011","127049","1,2"
"Australia","2006","Female","26","2006","139209","4,7"
"Australia","2006","Female","27","2011","127145","1,2"
"Australia","2006","Female","27","2006","138850","4,7"
"Australia","2006","Female","28","2011","127411","1,2"
"Australia","2006","Female","28","2006","138311","4,7"
"Australia","2006","Female","29","2011","129791","1,2"
"Australia","2006","Female","29","2006","139643","4,7"
"Australia","2006","Female","30","2011","132382","1,2"
"Australia","2006","Female","30","2006","140992","4,7"
"Australia","2006","Female","30 - 34","2011","714207","1,2"
"Australia","2006","Female","30 - 34","2006","749767","4,7"
"Australia","2006","Female","31","2011","136603","1,2"
"Australia","2006","Female","31","2006","144438","4,7"
"Australia","2006","Female","32","2011","142021","1,2"
"Australia","2006","Female","32","2006","149030","4,7"
"Australia","2006","Female","33","2011","147617","1,2"
"Australia","2006","Female","33","2006","154079","4,7"
"Australia","2006","Female","34","2011","155583","1,2"
"Australia","2006","Female","34","2006","161228","4,7"
"Australia","2006","Female","35","2011","160356","1,2"
"Australia","2006","Female","35","2006","163873","4,7"
"Australia","2006","Female","35 - 39","2011","751017","1,2"
"Australia","2006","Female","35 - 39","2006","767888","4,7"
"Australia","2006","Female","36","2011","151350","1,2"
"Australia","2006","Female","36","2006","155103","4,7"
"Australia","2006","Female","37","2011","150449","1,2"
"Australia","2006","Female","37","2006","153425","4,7"
"Australia","2006","Female","38","2011","145356","1,2"
"Australia","2006","Female","38","2006","148466","4,7"
"Australia","2006","Female","39","2011","143497","1,2"
"Australia","2006","Female","39","2006","147021","4,7"
"Australia","2006","Female","40","2011","144526","1,2"
"Australia","2006","Female","40","2006","148464","4,7"
"Australia","2006","Female","40 - 44","2011","749587","1,2"
"Australia","2006","Female","40 - 44","2006","772130","4,7"
"Australia","2006","Female","41","2011","145933","1,2"
"Australia","2006","Female","41","2006","150678","4,7"
"Australia","2006","Female","42","2011","151267","1,2"
"Australia","2006","Female","42","2006","156018","4,7"
"Australia","2006","Female","43","2011","153998","1,2"
"Australia","2006","Female","43","2006","158631","4,7"
"Australia","2006","Female","44","2011","153855","1,2"
"Australia","2006","Female","44","2006","158339","4,7"
"Australia","2006","Female","45","2011","153664","1,2"
"Australia","2006","Female","45","2006","157555","4,7"
"Australia","2006","Female","45 - 49","2011","735526","1,2"
"Australia","2006","Female","45 - 49","2006","754152","4,7"
"Australia","2006","Female","46","2011","150256","1,2"
"Australia","2006","Female","46","2006","154011","4,7"
"Australia","2006","Female","47","2011","146545","1,2"
"Australia","2006","Female","47","2006","150292","4,7"
"Australia","2006","Female","48","2011","144171","1,2"
"Australia","2006","Female","48","2006","147704","4,7"
"Australia","2006","Female","49","2011","140888","1,2"
"Australia","2006","Female","49","2006","144590","4,7"
"Australia","2006","Female","50","2011","139161","1,2"
"Australia","2006","Female","50","2006","142792","4,7"
"Australia","2006","Female","50 - 54","2011","666907","1,2"
"Australia","2006","Female","50 - 54","2006","684647","4,7"
"Australia","2006","Female","51","2011","135658","1,2"
"Australia","2006","Female","51","2006","139233","4,7"
"Australia","2006","Female","52","2011","132325","1,2"
"Australia","2006","Female","52","2006","136142","4,7"
"Australia","2006","Female","53","2011","132255","1,2"
"Australia","2006","Female","53","2006","135561","4,7"
"Australia","2006","Female","54","2011","127509","1,2"
"Australia","2006","Female","54","2006","130919","4,7"
"Australia","2006","Female","55","2011","126254","1,2"
"Australia","2006","Female","55","2006","129687","4,7"
"Australia","2006","Female","55 - 59","2011","619039","1,2"
"Australia","2006","Female","55 - 59","2006","634836","4,7"
"Australia","2006","Female","56","2011","125157","1,2"
"Australia","2006","Female","56","2006","128148","4,7"
"Australia","2006","Female","57","2011","120265","1,2"
"Australia","2006","Female","57","2006","123737","4,7"
"Australia","2006","Female","58","2011","119974","1,2"
"Australia","2006","Female","58","2006","124388","4,7"
"Australia","2006","Female","59","2011","127389","1,2"
"Australia","2006","Female","59","2006","128876","4,7"
"Australia","2006","Female","60","2011","104729","1,2"
"Australia","2006","Female","60","2006","108016","4,7"
"Australia","2006","Female","60 - 64","2011","477509","1,2"
"Australia","2006","Female","60 - 64","2006","491775","4,7"
"Australia","2006","Female","61","2011","101161","1,2"
"Australia","2006","Female","61","2006","104239","4,7"
"Australia","2006","Female","62","2011","97630","1,2"
"Australia","2006","Female","62","2006","100013","4,7"
"Australia","2006","Female","63","2011","87547","1,2"
"Australia","2006","Female","63","2006","90579","4,7"
"Australia","2006","Female","64","2011","86439","1,2"
"Australia","2006","Female","64","2006","88928","4,7"
"Australia","2006","Female","65","2011","81455","1,2"
"Australia","2006","Female","65","2006","83882","4,7"
"Australia","2006","Female","65 - 69","2011","383783","1,2"
"Australia","2006","Female","65 - 69","2006","393943","4,7"
"Australia","2006","Female","66","2011","79167","1,2"
"Australia","2006","Female","66","2006","81495","4,7"
"Australia","2006","Female","67","2011","77114","1,2"
"Australia","2006","Female","67","2006","79091","4,7"
"Australia","2006","Female","68","2011","73756","1,2"
"Australia","2006","Female","68","2006","75701","4,7"
"Australia","2006","Female","69","2011","72292","1,2"
"Australia","2006","Female","69","2006","73774","4,7"
"Australia","2006","Female","70","2011","69257","1,2"
"Australia","2006","Female","70","2006","70464","4,7"
"Australia","2006","Female","70 - 74","2011","321203","1,2"
"Australia","2006","Female","70 - 74","2006","326360","4,7"
"Australia","2006","Female","71","2011","65834","1,2"
"Australia","2006","Female","71","2006","66891","4,7"
"Australia","2006","Female","72","2011","63151","1,2"
"Australia","2006","Female","72","2006","64146","4,7"
"Australia","2006","Female","73","2011","62226","1,2"
"Australia","2006","Female","73","2006","63035","4,7"
"Australia","2006","Female","74","2011","60739","1,2"
"Australia","2006","Female","74","2006","61824","4,7"
"Australia","2006","Female","75","2011","62196","1,2"
"Australia","2006","Female","75","2006","63055","4,7"
"Australia","2006","Female","75 - 79","2011","296103","1,2"
"Australia","2006","Female","75 - 79","2006","299330","4,7"
"Australia","2006","Female","76","2011","61585","1,2"
"Australia","2006","Female","76","2006","62281","4,7"
"Australia","2006","Female","77","2011","59146","1,2"
"Australia","2006","Female","77","2006","59867","4,7"
"Australia","2006","Female","78","2011","57765","1,2"
"Australia","2006","Female","78","2006","58266","4,7"
"Australia","2006","Female","79","2011","55415","1,2"
"Australia","2006","Female","79","2006","55861","4,7"
"Australia","2006","Female","80","2011","53944","1,2"
"Australia","2006","Female","80","2006","54172","4,7"
"Australia","2006","Female","80 - 84","2011","239523","1,2"
"Australia","2006","Female","80 - 84","2006","239328","4,7"
"Australia","2006","Female","81","2011","51691","1,2"
"Australia","2006","Female","81","2006","51634","4,7"
"Australia","2006","Female","82","2011","47682","1,2"
"Australia","2006","Female","82","2006","47643","4,7"
"Australia","2006","Female","83","2011","44610","1,2"
"Australia","2006","Female","83","2006","44483","4,7"
"Australia","2006","Female","84","2011","41599","1,2"
"Australia","2006","Female","84","2006","41396","4,7"
"Australia","2006","Female","85","2011","37511","1,2"
"Australia","2006","Female","85","2006","37641","4,7"
"Australia","2006","Female","85 - 89","2011","138783","1,2"
"Australia","2006","Female","85 - 89","2006","138933","4,7"
"Australia","2006","Female","85 +","2006","217654","4,7"
"Australia","2006","Female","86","2011","33337","1,2"
"Australia","2006","Female","86","2006","33019","4,7"
"Australia","2006","Female","87","2011","25679","1,2"
"Australia","2006","Female","87","2006","25714","4,7"
"Australia","2006","Female","88","2011","22266","1,2"
"Australia","2006","Female","88","2006","22429","4,7"
"Australia","2006","Female","89","2011","19989","1,2"
"Australia","2006","Female","89","2006","20130","4,7"
"Australia","2006","Female","90","2011","17407","1,2"
"Australia","2006","Female","90","2006","17517","4,7"
"Australia","2006","Female","90 - 94","2011","61476","1,2"
"Australia","2006","Female","90 - 94","2006","61649","4,7"
"Australia","2006","Female","91","2011","15250","1,2"
"Australia","2006","Female","91","2006","15277","4,7"
"Australia","2006","Female","92","2011","12263","1,2"
"Australia","2006","Female","92","2006","12250","4,7"
"Australia","2006","Female","93","2011","9294","1,2"
"Australia","2006","Female","93","2006","9333","4,7"
"Australia","2006","Female","94","2011","7264","1,2"
"Australia","2006","Female","94","2006","7272","4,7"
"Australia","2006","Female","95","2011","5369","1,2"
"Australia","2006","Female","95","2006","5388","4,7"
"Australia","2006","Female","95 - 99","2011","15196","1,2"
"Australia","2006","Female","95 - 99","2006","15091","4,7"
"Australia","2006","Female","96","2011","3969","1,2"
"Australia","2006","Female","96","2006","3945","4,7"
"Australia","2006","Female","97","2011","2704","1,2"
"Australia","2006","Female","97","2006","2687","4,7"
"Australia","2006","Female","98","2011","1898","1,2"
"Australia","2006","Female","98","2006","1864","4,7"
"Australia","2006","Female","99","2011","1256","1,2"
"Australia","2006","Female","99","2006","1207","4,7"
"Australia","2006","Female","100 +","2011","2355","1,2"
"Australia","2006","Female","100 +","2006","1981","4,7"
"Australia","2006","Female","Total","2011","8907553","1"
"Australia","2006","Female","Total","2006","8708788","4,7,8"
"Australia","2006","Female","0","2011","113460","1"
"Australia","2006","Female","0","2006","109648","4,7,8"
"Australia","2006","Female","0 - 4","2011","543441","1"
"Australia","2006","Female","0 - 4","2006","528355","4,7,8"
"Australia","2006","Female","1","2011","108309","1"
"Australia","2006","Female","1","2006","105806","4,7,8"
"Australia","2006","Female","2","2011","107274","1"
"Australia","2006","Female","2","2006","104916","4,7,8"
"Australia","2006","Female","3","2011","107087","1"
"Australia","2006","Female","3","2006","103910","4,7,8"
"Australia","2006","Female","4","2011","107310","1"
"Australia","2006","Female","4","2006","104075","4,7,8"
"Australia","2006","Female","5","2011","110312","1"
"Australia","2006","Female","5","2006","105710","4,7,8"
"Australia","2006","Female","5 - 9","2011","552922","1"
"Australia","2006","Female","5 - 9","2006","531631","4,7,8"
"Australia","2006","Female","6","2011","110866","1"
"Australia","2006","Female","6","2006","106328","4,7,8"
"Australia","2006","Female","7","2011","110485","1"
"Australia","2006","Female","7","2006","106312","4,7,8"
"Australia","2006","Female","8","2011","110003","1"
"Australia","2006","Female","8","2006","105974","4,7,8"
"Australia","2006","Female","9","2011","111257","1"
"Australia","2006","Female","9","2006","107307","4,7,8"
"Australia","2006","Female","10","2011","111482","1"
"Australia","2006","Female","10","2006","107453","4,7,8"
"Australia","2006","Female","10 - 14","2011","571341","1"
"Australia","2006","Female","10 - 14","2006","551692","4,7,8"
"Australia","2006","Female","11","2011","114849","1"
"Australia","2006","Female","11","2006","110522","4,7,8"
"Australia","2006","Female","12","2011","114487","1"
"Australia","2006","Female","12","2006","110136","4,7,8"
"Australia","2006","Female","13","2011","115220","1"
"Australia","2006","Female","13","2006","111356","4,7,8"
"Australia","2006","Female","14","2011","115309","1"
"Australia","2006","Female","14","2006","112225","4,7,8"
"Australia","2006","Female","15","2011","116856","1"
"Australia","2006","Female","15","2006","113129","4,7,8"
"Australia","2006","Female","15 - 19","2011","583765","1"
"Australia","2006","Female","15 - 19","2006","581922","4,7,8"
"Australia","2006","Female","16","2011","117316","1"
"Australia","2006","Female","16","2006","113818","4,7,8"
"Australia","2006","Female","17","2011","115915","1"
"Australia","2006","Female","17","2006","114681","4,7,8"
"Australia","2006","Female","18","2011","114959","1"
"Australia","2006","Female","18","2006","117838","4,7,8"
"Australia","2006","Female","19","2011","118716","1"
"Australia","2006","Female","19","2006","122456","4,7,8"
"Australia","2006","Female","20","2011","123077","1"
"Australia","2006","Female","20","2006","127453","4,7,8"
"Australia","2006","Female","20 - 24","2011","617737","1"
"Australia","2006","Female","20 - 24","2006","645832","4,7,8"
"Australia","2006","Female","21","2011","124780","1"
"Australia","2006","Female","21","2006","130171","4,7,8"
"Australia","2006","Female","22","2011","123639","1"
"Australia","2006","Female","22","2006","129461","4,7,8"
"Australia","2006","Female","23","2011","123997","1"
"Australia","2006","Female","23","2006","130203","4,7,8"
"Australia","2006","Female","24","2011","122244","1"
"Australia","2006","Female","24","2006","128544","4,7,8"
"Australia","2006","Female","25","2011","120510","1"
"Australia","2006","Female","25","2006","126658","4,7,8"
"Australia","2006","Female","25 - 29","2011","592940","1"
"Australia","2006","Female","25 - 29","2006","617557","4,7,8"
"Australia","2006","Female","26","2011","117997","1"
"Australia","2006","Female","26","2006","123678","4,7,8"
"Australia","2006","Female","27","2011","117586","1"
"Australia","2006","Female","27","2006","122877","4,7,8"
"Australia","2006","Female","28","2011","117483","1"
"Australia","2006","Female","28","2006","121697","4,7,8"
"Australia","2006","Female","29","2011","119361","1"
"Australia","2006","Female","29","2006","122647","4,7,8"
"Australia","2006","Female","30","2011","121042","1"
"Australia","2006","Female","30","2006","123051","4,7,8"
"Australia","2006","Female","30 - 34","2011","647083","1"
"Australia","2006","Female","30 - 34","2006","649324","4,7,8"
"Australia","2006","Female","31","2011","124524","1"
"Australia","2006","Female","31","2006","125917","4,7,8"
"Australia","2006","Female","32","2011","128999","1"
"Australia","2006","Female","32","2006","129221","4,7,8"
"Australia","2006","Female","33","2011","133038","1"
"Australia","2006","Female","33","2006","132916","4,7,8"
"Australia","2006","Female","34","2011","139480","1"
"Australia","2006","Female","34","2006","138219","4,7,8"
"Australia","2006","Female","35","2011","143422","1"
"Australia","2006","Female","35","2006","140281","4,7,8"
"Australia","2006","Female","35 - 39","2011","664951","1"
"Australia","2006","Female","35 - 39","2006","651690","4,7,8"
"Australia","2006","Female","36","2011","134375","1"
"Australia","2006","Female","36","2006","132040","4,7,8"
"Australia","2006","Female","37","2011","132865","1"
"Australia","2006","Female","37","2006","129960","4,7,8"
"Australia","2006","Female","38","2011","128189","1"
"Australia","2006","Female","38","2006","125656","4,7,8"
"Australia","2006","Female","39","2011","126097","1"
"Australia","2006","Female","39","2006","123753","4,7,8"
"Australia","2006","Female","40","2011","126442","1"
"Australia","2006","Female","40","2006","124657","4,7,8"
"Australia","2006","Female","40 - 44","2011","653917","1"
"Australia","2006","Female","40 - 44","2006","644916","4,7,8"
"Australia","2006","Female","41","2011","127721","1"
"Australia","2006","Female","41","2006","126459","4,7,8"
"Australia","2006","Female","42","2011","132131","1"
"Australia","2006","Female","42","2006","130438","4,7,8"
"Australia","2006","Female","43","2011","133991","1"
"Australia","2006","Female","43","2006","131903","4,7,8"
"Australia","2006","Female","44","2011","133627","1"
"Australia","2006","Female","44","2006","131459","4,7,8"
"Australia","2006","Female","45","2011","133236","1"
"Australia","2006","Female","45","2006","130602","4,7,8"
"Australia","2006","Female","45 - 49","2011","636494","1"
"Australia","2006","Female","45 - 49","2006","625017","4,7,8"
"Australia","2006","Female","46","2011","130184","1"
"Australia","2006","Female","46","2006","127746","4,7,8"
"Australia","2006","Female","47","2011","126701","1"
"Australia","2006","Female","47","2006","124627","4,7,8"
"Australia","2006","Female","48","2011","124961","1"
"Australia","2006","Female","48","2006","122286","4,7,8"
"Australia","2006","Female","49","2011","121409","1"
"Australia","2006","Female","49","2006","119756","4,7,8"
"Australia","2006","Female","50","2011","120066","1"
"Australia","2006","Female","50","2006","117836","4,7,8"
"Australia","2006","Female","50 - 54","2011","575084","1"
"Australia","2006","Female","50 - 54","2006","564829","4,7,8"
"Australia","2006","Female","51","2011","117025","1"
"Australia","2006","Female","51","2006","115030","4,7,8"
"Australia","2006","Female","52","2011","114085","1"
"Australia","2006","Female","52","2006","112422","4,7,8"
"Australia","2006","Female","53","2011","113908","1"
"Australia","2006","Female","53","2006","111662","4,7,8"
"Australia","2006","Female","54","2011","110002","1"
"Australia","2006","Female","54","2006","107879","4,7,8"
"Australia","2006","Female","55","2011","108378","1"
"Australia","2006","Female","55","2006","106575","4,7,8"
"Australia","2006","Female","55 - 59","2011","531040","1"
"Australia","2006","Female","55 - 59","2006","518772","4,7,8"
"Australia","2006","Female","56","2011","107246","1"
"Australia","2006","Female","56","2006","104712","4,7,8"
"Australia","2006","Female","57","2011","103236","1"
"Australia","2006","Female","57","2006","101235","4,7,8"
"Australia","2006","Female","58","2011","102964","1"
"Australia","2006","Female","58","2006","101631","4,7,8"
"Australia","2006","Female","59","2011","109215","1"
